0,0.00317187
1,0.00551074
2,0.00178711
3,0.00270312
4,0.00694238
5,0.00341602
6,0.00675977
7,0.00062207
8,0.00047754
9,0.00497363
10,0.00602051
11,0.00669141
12,0.00167676
13,0.00398730
14,0.00507031
15,0.00671973
16,0.00506152
17,0.00598926
18,0.00306055
19,0.00690234
20,0.00324316
21,0.00344727
22,0.00126074
23,0.00497363
24,0.00245605
25,0.00085645
26,0.00693066
27,0.00222559
28,0.00284082
29,0.00084961
30,0.00572559
31,0.00399805
32,0.00460840
33,0.00144434
34,0.00046973
35,0.00018066
36,0.00229297
37,0.00328320
38,0.00361230
39,0.00195703
40,0.00600000
41,0.00221973
42,0.00577051
43,0.00473145
44,0.00046973
45,0.00618262
46,0.00354687
47,0.00352344
48,0.00289453
49,0.00290820
50,0.00240137
51,0.00284570
52,0.00518555
53,0.00411035
54,0.00391211
55,0.00032129
56,0.00185352
57,0.00408496
58,0.00765234
59,0.00661133
60,0.00566211
61,0.00338184
62,0.00375977
63,0.00704395
64,0.00270703
65,0.00192188
66,0.00340918
67,0.00355957
68,0.00487207
69,0.00419043
70,0.00737598
71,0.00695801
72,0.00233887
73,0.00740137
74,0.00272070
75,0.00195410
76,0.00557520
77,0.00704492
78,0.00388281
79,0.00576270
80,0.00640918
81,0.00259277
82,0.00061035
83,0.00320605
84,0.00124219
85,0.00116406
86,0.00541699
87,0.00027441
88,0.00702344
89,0.00459766
90,0.00538184
91,0.00603125
92,0.00480078
93,0.00021973
94,0.00375293
95,0.00098340
96,0.00315625
97,0.00354883
98,0.00214453
99,0.00735254
100,0.00032324
101,0.00476758
102,0.00664551
103,0.00475586
104,0.00255566
105,0.00695215
106,0.00183105
107,0.00001074
108,0.00685938
109,0.00223926
110,0.00110254
111,0.00091504
112,0.00086426
113,0.00351953
114,0.00361133
115,0.00403418
116,0.00501855
117,0.00050391
118,0.00520020
119,0.00525879
120,0.00026660
121,0.00637207
122,0.00253906
123,0.00606641
124,0.00659766
125,0.00564844
126,0.00219043
127,0.00296094
128,0.00337598
129,0.00681250
130,0.00361426
131,0.00176465
132,0.00210059
133,0.00431055
134,0.00708691
135,0.00493750
136,0.00079980
137,0.00744629
138,0.00173828
139,0.00356348
140,0.00491016
141,0.00514844
142,0.00681445
143,0.00571387
144,0.00444922
145,0.00400098
146,0.00240820
147,0.00581543
148,0.00149121
149,0.00082031
150,0.00154980
151,0.00243945
152,0.00452051
153,0.00406738
154,0.00604297
155,0.00617773
156,0.00320508
157,0.00533789
158,0.00094141
159,0.00634082
160,0.00670312
161,0.00673926
162,0.00224414
163,0.00622949
164,0.00100195
165,0.00637402
166,0.00321777
167,0.00628516
168,0.00064355
169,0.00437500
170,0.00335547
171,0.00422754
172,0.00710059
173,0.00639844
174,0.00650293
175,0.00070410
176,0.00689941
177,0.00240137
178,0.00078125
179,0.00543262
180,0.00595020
181,0.00190039
182,0.00760547
183,0.00327539
184,0.00316309
185,0.00153809
186,0.00658887
187,0.00465625
188,0.00609668
189,0.00064355
190,0.00283984
191,0.00572656
192,0.00182031
193,0.00309570
194,0.00545215
195,0.00734961
196,0.00542090
197,0.00732031
198,0.00383887
199,0.00515234
200,0.00539355
201,0.00016309
202,0.00726367
203,0.00610449
204,0.00155664
205,0.00141211
206,0.00159277
207,0.00098145
208,0.00722266
209,0.00064648
210,0.00152246
211,0.00545605
212,0.00460059
213,0.00108105
214,0.00467383
215,0.00368262
216,0.00586523
217,0.00702930
218,0.00348926
219,0.00751563
220,0.00503613
221,0.00209277
222,0.00014355
223,0.00600586
224,0.00749805
225,0.00135937
226,0.00367773
227,0.00722070
228,0.00456836
229,0.00140430
230,0.00202539
231,0.00552832
232,0.00108105
233,0.00168652
234,0.00371875
235,0.00679395
236,0.00708789
237,0.00072559
238,0.00385449
239,0.00342969
240,0.00584375
241,0.00760742
242,0.00600488
243,0.00270996
244,0.00722754
245,0.00154297
246,0.00215527
247,0.00026465
248,0.00681543
249,0.00229297
250,0.00585254
251,0.00259863
252,0.00417090
253,0.00052246
254,0.00287109
255,0.00006250
