0,0.00390039
1,0.00395605
2,0.00389062
3,0.00380176
4,0.00391895
5,0.00396777
6,0.00387012
7,0.00383105
8,0.00381641
9,0.00393164
10,0.00393457
11,0.00389648
12,0.00385059
13,0.00396191
14,0.00383594
15,0.00390820
16,0.00389648
17,0.00396777
18,0.00394336
19,0.00386230
20,0.00393262
21,0.00395508
22,0.00383691
23,0.00394238
24,0.00398730
25,0.00393457
26,0.00382227
27,0.00397656
28,0.00388477
29,0.00395020
30,0.00384766
31,0.00388574
32,0.00383496
33,0.00392480
34,0.00384180
35,0.00393359
36,0.00383691
37,0.00397656
38,0.00403516
39,0.00389746
40,0.00403809
41,0.00373437
42,0.00383984
43,0.00375781
44,0.00397070
45,0.00393848
46,0.00390723
47,0.00389160
48,0.00389844
49,0.00389746
50,0.00398242
51,0.00373340
52,0.00385937
53,0.00384863
54,0.00385059
55,0.00391602
56,0.00386133
57,0.00391016
58,0.00399414
59,0.00389160
60,0.00390820
61,0.00398145
62,0.00389844
63,0.00389355
64,0.00388672
65,0.00382129
66,0.00389355
67,0.00389844
68,0.00401172
69,0.00383398
70,0.00397754
71,0.00398633
72,0.00384570
73,0.00391797
74,0.00389844
75,0.00396973
76,0.00390137
77,0.00390430
78,0.00388184
79,0.00398340
80,0.00387012
81,0.00396875
82,0.00389160
83,0.00390918
84,0.00389844
85,0.00381934
86,0.00386133
87,0.00389648
88,0.00387109
89,0.00395215
90,0.00390137
91,0.00391504
92,0.00384473
93,0.00396094
94,0.00387012
95,0.00409668
96,0.00383984
97,0.00392773
98,0.00398828
99,0.00391797
100,0.00383789
101,0.00385449
102,0.00388867
103,0.00388965
104,0.00394922
105,0.00396973
106,0.00379883
107,0.00394727
108,0.00387500
109,0.00396777
110,0.00389062
111,0.00397266
112,0.00381934
113,0.00393164
114,0.00388379
115,0.00384180
116,0.00392285
117,0.00381641
118,0.00381445
119,0.00388574
120,0.00390234
121,0.00394629
122,0.00397363
123,0.00392773
124,0.00383105
125,0.00387695
126,0.00386035
127,0.00385059
128,0.00387695
129,0.00401367
130,0.00385156
131,0.00380273
132,0.00394922
133,0.00382715
134,0.00387891
135,0.00389453
136,0.00396387
137,0.00384375
138,0.00388965
139,0.00384082
140,0.00389746
141,0.00384082
142,0.00391113
143,0.00399902
144,0.00389062
145,0.00392285
146,0.00367383
147,0.00402148
148,0.00388965
149,0.00391309
150,0.00383203
151,0.00392480
152,0.00391602
153,0.00389941
154,0.00393164
155,0.00387793
156,0.00396777
157,0.00397559
158,0.00391211
159,0.00382520
160,0.00402344
161,0.00388867
162,0.00394043
163,0.00392383
164,0.00390918
165,0.00390723
166,0.00390918
167,0.00391211
168,0.00395898
169,0.00390137
170,0.00386719
171,0.00400098
172,0.00395898
173,0.00385937
174,0.00389746
175,0.00386719
176,0.00388965
177,0.00385840
178,0.00396191
179,0.00391309
180,0.00396094
181,0.00384277
182,0.00388867
183,0.00398242
184,0.00389648
185,0.00394434
186,0.00387891
187,0.00388379
188,0.00394531
189,0.00392187
190,0.00389746
191,0.00379590
192,0.00398047
193,0.00389160
194,0.00394238
195,0.00403418
196,0.00392187
197,0.00389258
198,0.00386426
199,0.00389648
200,0.00397363
201,0.00393457
202,0.00387988
203,0.00383887
204,0.00391113
205,0.00400781
206,0.00394336
207,0.00393848
208,0.00384570
209,0.00386816
210,0.00390137
211,0.00395801
212,0.00406543
213,0.00394336
214,0.00383203
215,0.00393652
216,0.00394531
217,0.00394727
218,0.00389062
219,0.00390527
220,0.00384277
221,0.00387598
222,0.00403418
223,0.00388965
224,0.00382520
225,0.00391211
226,0.00391797
227,0.00389844
228,0.00391992
229,0.00384863
230,0.00409766
231,0.00391113
232,0.00394727
233,0.00387500
234,0.00396875
235,0.00391797
236,0.00387695
237,0.00391602
238,0.00409375
239,0.00391406
240,0.00392773
241,0.00392871
242,0.00397656
243,0.00394043
244,0.00384082
245,0.00381738
246,0.00389160
247,0.00391504
248,0.00394824
249,0.00393848
250,0.00382227
251,0.00392383
252,0.00390723
253,0.00399219
254,0.00377734
255,0.00391211
